"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.204221359E2,1.055008507E1,-4.596414566E0,1.185145760E1,1.651933319E1
1.204271719E2,5.060192585E0,-1.554959297E0,8.649434090E0,1.014081641E1
1.204322079E2,-9.105744362E-1,-3.653906345E0,3.053742886E0,4.848249477E0
1.204372438E2,-5.265187740E0,-5.127909660E0,-3.047224522E0,7.956333120E0
1.204422798E2,-1.212486649E1,-2.743987083E0,-9.866081238E0,1.587077224E1
1.204473157E2,-1.521649933E1,-6.017676353E0,-1.985635757E1,2.572992842E1
1.204523517E2,-5.658222198E0,-9.539602280E0,-3.185869980E1,3.373419990E1
1.204573876E2,1.239272118E0,-8.493194580E0,-4.312446213E1,4.397032389E1
1.204624236E2,7.545860291E0,-5.340739727E0,-4.390318680E1,4.486594833E1
1.204674595E2,3.207786798E0,-4.663506508E0,-3.879808807E1,3.920879783E1
1.204724955E2,2.333562136E0,-6.458822727E0,-2.774644089E1,2.858368215E1
1.204775314E2,-2.836446762E-1,-9.389405251E0,-2.201259613E1,2.393315219E1
1.204825674E2,-3.740231991E0,-1.196919632E1,-1.170340443E1,1.715286189E1
1.204876033E2,-2.272334099E0,-1.072208786E1,-9.174170494E0,1.429307786E1
1.204926393E2,6.125975609E0,-6.344671249E0,-5.259319305E0,1.026853787E1
1.204976752E2,6.666142941E0,-4.174234390E0,-2.572639942E0,8.275274661E0
1.205027112E2,7.249675751E0,-3.733275414E0,-2.910011292E0,8.658135453E0
1.205077472E2,1.159512043E1,-8.589367867E-1,-1.258077621E0,1.169475735E1
1.205127831E2,1.555788517E1,8.631181717E-1,-9.811916351E-1,1.561267117E1
1.205178191E2,1.397241974E1,7.236027718E-1,1.249097347E0,1.404679175E1
1.205228550E2,7.802281380E0,-1.741008282E0,-1.948925972E0,8.228305841E0
1.205278910E2,5.775822639E0,-5.587517738E0,-8.087320328E0,1.140110660E1
1.205329269E2,2.812317371E0,-8.480356216E0,-1.275980377E1,1.557684701E1
1.205379629E2,-1.238698483E0,-9.702568054E0,-1.653057289E1,1.920765579E1
1.205429988E2,-4.708213329E0,-1.156506920E1,-1.462547684E1,1.923077406E1
1.205480348E2,-4.690692902E0,-1.352539444E1,-1.440334892E1,2.030751966E1
1.205530708E2,-3.045790195E0,-1.364938259E1,-1.120148659E1,1.791802960E1
1.205581067E2,-4.897083759E0,-1.535077477E1,-1.481798363E1,2.189064535E1
1.205631426E2,-1.042929459E1,-1.776397896E1,-1.149747658E1,2.359069947E1
1.205681786E2,-8.277317047E0,-1.759378433E1,-1.665203094E1,2.559971405E1
1.205732146E2,-8.325239182E0,-1.323590183E1,-2.135262680E1,2.646570188E1
1.205782505E2,-1.019215965E1,-4.878929138E0,-2.917499733E1,3.128681091E1
1.205832864E2,-2.947398186E0,-2.665981054E0,-2.778824615E1,2.807100346E1
1.205883224E2,1.239561844E1,3.412470818E-1,-1.997599792E1,2.351187570E1
1.205933584E2,1.032184219E1,2.987293720E0,-2.124933624E1,2.381173326E1
1.205983944E2,3.767779112E0,1.870933533E0,-1.615468788E1,1.669342662E1
1.206034303E2,4.844408989E0,-3.554809332E0,-1.109395504E1,1.261668761E1
1.206084662E2,8.947362900E0,-4.774172783E0,-5.460712910E0,1.151813414E1
1.206135022E2,9.253307343E0,-4.010838509E0,-7.747569561E0,1.271752163E1
1.206185382E2,4.904041767E0,-4.983575821E0,-3.330127239E0,7.744378674E0
1.206235741E2,3.993493319E0,-1.438517189E1,-5.481100082E-1,1.493926316E1
1.206286100E2,5.439047813E0,-1.881387901E1,-5.182361603E-2,1.958438077E1
1.206336460E2,6.515380383E0,-1.505178833E1,-3.281129837E0,1.672639610E1
1.206386820E2,7.045612335E0,-7.375986576E0,-3.843615055E0,1.090042237E1
1.206437179E2,1.131036568E1,-2.010951042E0,-5.679896832E0,1.281520674E1
1.206487539E2,8.844870567E0,-3.235225677E-1,-7.202337742E0,1.141096276E1
1.206537898E2,9.479627609E-1,3.991531849E0,-1.209827232E1,1.277494239E1
1.206588258E2,-2.948800564E0,9.527416229E0,-1.389614105E1,1.710467249E1
1.206638618E2,-5.572809696E0,5.158218861E0,-1.357892704E1,1.555797832E1
1.206688977E2,-1.629628181E0,7.483596802E-1,-1.451842403E1,1.462875137E1
1.206739336E2,2.106393576E0,-1.225039005E0,-1.397897148E1,1.418975892E1
1.206789696E2,3.759693384E0,-4.209616661E0,-1.049998093E1,1.192081231E1
1.206840056E2,2.085623741E0,-7.291291237E0,-1.050315094E1,1.295488070E1
1.206890415E2,-2.578196526E0,-8.845233917E0,-1.055933571E1,1.401373722E1
1.206940775E2,-4.095048904E0,-1.273036575E1,-1.357979965E1,1.905892432E1
1.206991134E2,2.171238661E0,-1.460281467E1,-2.211267471E1,2.658809615E1
1.207041494E2,5.278566360E0,-1.489513397E1,-2.758862305E1,3.179403089E1
1.207091854E2,1.442641735E0,-1.634930992E1,-2.254043007E1,2.788282873E1
1.207142213E2,6.170568466E-1,-1.055515289E1,-1.668517494E1,1.975315354E1
1.207192572E2,1.404360771E0,-5.553090572E0,-8.905889511E0,1.058885792E1
1.207242932E2,3.160897493E0,-4.102461338E0,-5.848047733E0,7.811601903E0
1.207293292E2,4.107907295E0,-3.723721504E-1,-3.388081074E0,5.337851321E0
1.207343651E2,5.038003922E0,9.003973007E-2,-3.400823116E0,6.079077935E0
1.207394011E2,3.768344879E0,-9.017815590E-1,-5.326578140E0,6.586810138E0
1.207444370E2,1.758265495E0,-2.604116917E0,-1.002387428E1,1.050480738E1
1.207494730E2,5.395683765E0,-6.624471664E0,-1.200073051E1,1.473141409E1
1.207545089E2,9.630750656E0,-7.291159630E0,-1.538053703E1,1.955692426E1
1.207595449E2,1.234281540E1,-5.905307770E0,-1.646618271E1,2.140917852E1
1.207645808E2,1.375012207E1,-6.921542168E0,-1.731478119E1,2.316841062E1
1.207696168E2,1.814349365E1,-8.932600021E0,-1.885960579E1,2.765253036E1
1.207746527E2,1.596357918E1,-1.245053864E1,-1.382966709E1,2.451757460E1
1.207796887E2,1.094170380E1,-1.474758625E1,-1.060674381E1,2.120648949E1
1.207847246E2,6.369353771E0,-1.622646332E1,-4.778704643E0,1.807492178E1
1.207897606E2,2.865109444E0,-1.623789597E1,-1.004024982E0,1.651926704E1
1.207947966E2,3.873271704E0,-1.567451096E1,-4.993893623E0,1.690063611E1
1.207998325E2,5.685114861E-1,-1.466761017E1,-2.907350540E0,1.496377895E1
1.208048685E2,-7.552386284E0,-8.984256744E0,-2.037841320E0,1.191252304E1
1.208099044E2,-4.145474911E0,3.138922691E0,-6.866936684E0,8.613513645E0
1.208149404E2,-5.640709400E0,6.840183258E0,-1.665222168E1,1.886537030E1
1.208199763E2,-1.049786949E1,2.716159821E0,-2.642827034E1,2.856634840E1
1.208250123E2,-1.183535385E1,-6.280043602E0,-2.879922104E1,3.176333863E1
1.208300482E2,-1.325699806E1,-6.932832718E0,-3.314839172E1,3.636795349E1
1.208350842E2,-1.557194138E1,-8.117345810E0,-3.151815224E1,3.608005795E1
1.208401201E2,-1.060615635E1,-6.116091728E0,-3.150973320E1,3.380473956E1
1.208451561E2,-3.069674492E0,-3.485991478E0,-2.607946396E1,2.648987502E1
1.208501921E2,-4.418912888E0,-2.911603212E0,-1.376011276E1,1.474262282E1
1.208552280E2,-9.251884460E0,-5.446531773E0,-1.178977776E1,1.594556158E1
1.208602639E2,-8.290587425E0,-4.170515060E0,-8.596418381E0,1.265011639E1
1.208652999E2,9.743289948E-1,-3.760006428E0,-1.067393494E1,1.135869061E1
1.208703359E2,5.766882420E0,-4.363278389E0,-1.145323372E1,1.354517234E1
1.208753718E2,8.920677185E0,-4.550870419E0,-6.461446285E0,1.191801960E1
1.208804078E2,1.472822952E1,-5.892390728E0,-8.148128510E0,1.783348007E1
1.208854437E2,2.411687851E1,-7.942963600E0,-5.229755402E0,2.592421342E1
1.208904797E2,2.299877357E1,-9.523671150E0,-8.415799141E-1,2.490686963E1
1.208955157E2,1.610426903E1,-8.682773590E0,1.282451630E0,1.834073936E1
1.209005516E2,1.830297089E1,-4.400573730E0,9.607796669E-1,1.884905541E1
1.209055875E2,2.231844902E1,-1.132311821E-1,-8.181571960E-1,2.233372717E1
1.209106235E2,1.738884163E1,4.444021702E0,-1.147397041E0,1.798437272E1
1.209156595E2,9.888267517E-2,5.067760468E0,-4.120733738E0,6.532413067E0
1.209206954E2,-8.040876389E0,9.543709755E-1,-4.542438030E0,9.284409530E0
1.209257313E2,-7.998544216E0,-4.090987206E0,-1.471867561E1,1.724390610E1
1.209307673E2,-4.615735531E0,-9.817123413E0,-1.641047287E1,1.967192279E1
1.209358033E2,-2.094969273E0,-1.477709770E1,-1.927124977E1,2.437483498E1
1.209408392E2,2.191922665E0,-1.815376091E1,-1.068944645E1,2.118083628E1
1.209458752E2,4.140292168E0,-1.827326584E1,-1.043627357E1,2.144691283E1
1.209509111E2,-1.127719879E-1,-1.788481903E1,-5.535705566E0,1.872227298E1
1.209559471E2,-5.048485756E0,-1.619823074E1,-5.906275749E0,1.796535502E1
1.209609831E2,-5.960210323E0,-1.583574390E1,-4.798849583E0,1.758760499E1
1.209660190E2,-5.596708298E0,-1.391562653E1,-4.122849941E0,1.555524661E1
1.209710549E2,-1.266034603E0,-1.079086113E1,-1.170468998E1,1.597013760E1
1.209760909E2,1.434206486E0,-9.931037903E0,-1.617589951E1,1.903528794E1
1.209811269E2,8.327898026E0,-1.173026848E1,-2.170304489E1,2.603795771E1
1.209861628E2,9.193381310E0,-1.387969303E1,-1.269579506E1,2.093674642E1
1.209911988E2,-3.045339584E-1,-8.750524521E0,-1.153887558E1,1.448482206E1
1.209962347E2,9.287881851E-1,-5.748478889E0,-5.902848721E0,8.291639166E0
1.210012707E2,8.486511230E0,-7.799317360E0,-5.696698666E0,1.285700587E1
1.210063067E2,4.818842411E0,-8.920913696E0,-4.393305779E0,1.105011670E1
1.210113426E2,1.489766121E0,-9.518814087E0,2.879388809E0,1.005574983E1
1.210163785E2,6.621170998E0,-1.152856445E1,4.451811790E0,1.402021155E1
1.210214145E2,1.094562340E1,-1.239587593E1,4.182427406E0,1.705746495E1
1.210264505E2,1.318111515E1,-8.132139206E0,-1.545342922E0,1.556475408E1
1.210314864E2,1.442642498E1,-3.474114656E0,-1.046363831E1,1.815706300E1
1.210365224E2,1.765925598E1,-1.912460327E0,-2.624048233E1,3.168705949E1
1.210415583E2,1.961478424E1,-2.034880400E0,-3.474233246E1,3.994884434E1
1.210465943E2,7.386589050E0,5.931172371E-1,-3.671668243E1,3.745701877E1
1.210516302E2,-4.543789387E0,-1.974582672E-2,-2.855013657E1,2.890945710E1
1.210566662E2,-1.339042282E1,-4.690320492E0,-1.434510994E1,2.017634032E1
1.210617021E2,-6.519615650E0,-4.307713985E0,-1.947696495E1,2.098604183E1
1.210667381E2,-6.830690861E0,-5.128630161E0,-6.833100796E0,1.093857630E1
1.210717741E2,-8.136486053E0,-5.672604561E0,-2.089653015E-1,9.920912977E0
1.210768100E2,-8.397586823E0,-2.435424805E0,1.406584263E0,8.856028326E0
1.210818460E2,-1.127548504E1,-9.706020355E-1,-4.341639519E0,1.212140524E1
1.210868819E2,-1.903846741E1,-5.735157490E0,-1.685230637E1,2.606444902E1
1.210919179E2,-1.412492275E1,1.474442959E0,-3.606172562E1,3.875739258E1
1.210969538E2,1.335528946E1,1.371622944E1,-5.308238602E1,5.642905645E1
1.211019898E2,1.612039566E1,3.199665070E1,-5.954978943E1,6.949698003E1
1.211070257E2,4.024005890E0,3.224428177E1,-4.542017746E1,5.584692338E1
1.211120617E2,5.151781559E0,1.538273525E1,-2.907876968E1,3.329781139E1
1.211170976E2,5.525543690E0,5.517443657E0,-2.016539383E1,2.162445204E1
1.211221336E2,5.789727211E0,-3.292519808E0,-6.708371162E0,9.453246612E0
1.211271696E2,9.183058739E0,-1.083908653E1,-7.337394714E0,1.598911273E1
1.211322055E2,1.089491653E1,-1.690917969E1,-8.828990936E0,2.196749064E1
1.211372415E2,1.404708672E1,-2.161603928E1,-6.077208519E-1,2.578649111E1
1.211422774E2,2.041209030E1,-2.472463608E1,4.259453773E0,3.234353113E1
1.211473134E2,2.759638405E1,-2.631538010E1,2.516226768E0,3.821506299E1
1.211523494E2,3.343281937E1,-2.559328461E1,-1.741481781E0,4.214027037E1
1.211573853E2,4.464328766E1,-2.521187210E1,-3.540420532E-1,5.127169759E1
1.211624212E2,5.456883621E1,-2.202180862E1,7.006196976E0,5.926048208E1
1.211674572E2,5.028511047E1,-1.538566399E1,1.229844284E1,5.400520982E1
1.211724932E2,2.711091805E1,-9.790332794E0,-6.054576397E0,2.945352931E1
1.211775291E2,4.778184414E0,-4.099631310E0,1.673748398E1,1.788243253E1
1.211825651E2,-2.134630394E1,-1.651191235E0,3.355541229E1,3.980397993E1
1.211876010E2,-4.335061646E1,-8.655136108E0,2.655700302E1,5.156996934E1
1.211926370E2,-5.469303513E1,-2.163938332E1,2.440129471E1,6.367899328E1
1.211976730E2,-3.650024796E1,-2.716929054E1,-9.863682747E0,4.655889482E1
1.212027089E2,-2.564417648E1,-2.616783524E1,-3.061765671E1,4.774746371E1
1.212077449E2,-3.195588875E1,-2.810725784E1,-3.402397919E1,5.448695191E1
1.212127808E2,-2.251359558E1,-2.645962906E1,-3.990423584E1,5.290861928E1
1.212178168E2,-2.498156738E1,-2.517581558E1,-3.804642868E1,5.201375909E1
1.212228527E2,-3.079780197E1,-1.893407440E1,-3.051730156E1,4.731077546E1
1.212278887E2,-1.418044090E1,-1.370216370E1,-3.535701370E1,4.048397970E1
1.212329246E2,7.078329086E0,-8.665892601E0,-4.370389557E1,4.511353372E1
1.212379606E2,2.670538330E1,-5.743093967E0,-2.677983856E1,3.825337082E1
1.212429966E2,4.245783997E1,-1.461834908E-1,-1.829504013E1,4.623200231E1
1.212480325E2,5.476735306E1,2.774826527E0,-1.504185963E1,5.686317054E1
1.212530685E2,4.645529175E1,1.361363411E0,-9.972524643E0,4.753313254E1
1.212581044E2,2.352012253E1,1.290433884E0,-7.005711079E0,2.457521864E1
1.212631404E2,-5.826735497E0,6.499463081E0,8.167327881E0,1.195404164E1
1.212681763E2,-1.864735603E1,1.498408318E1,1.888819122E1,3.047967197E1
1.212732123E2,-1.084175301E1,2.326634407E1,-7.273201942E-1,2.567869485E1
1.212782483E2,-4.701830387E0,2.796850777E1,1.663877010E0,2.840973640E1
1.212832842E2,1.695920944E0,2.458856964E1,-5.918422699E0,2.534761591E1
1.212883201E2,6.271368027E0,1.182491016E1,-1.311713696E1,1.874080679E1
1.212933561E2,9.312534332E0,-1.496434212E0,-1.818472862E1,2.048528658E1
1.212983921E2,1.912888336E1,-1.184675217E1,-2.880776787E1,3.655334739E1
1.213034280E2,2.692862129E1,-1.533709717E1,-3.601614761E1,4.751357788E1
1.213084640E2,2.105757523E1,-1.250604630E1,-3.453603363E1,4.233863823E1
1.213134999E2,1.071303844E0,-1.430856705E0,-3.024269104E1,3.029546838E1
1.213185359E2,-5.900945663E0,5.186437130E0,-2.567721558E1,2.685218221E1
1.213235719E2,-1.789009094E0,6.626947880E0,-2.056173515E1,2.167722178E1
1.213286078E2,-3.772789955E0,5.991454124E0,-1.755938721E1,1.893313354E1
1.213336438E2,-5.654627323E0,3.870681763E0,-1.534964848E1,1.680977977E1
1.213386797E2,-1.283079624E0,2.105040073E0,-1.097337723E1,1.124688823E1
1.213437157E2,5.115456581E0,-1.200532913E-2,-9.617415428E0,1.089324193E1
1.213487517E2,7.064042568E0,-4.764472485E0,-1.275707817E1,1.534092367E1
1.213537876E2,8.892893791E0,-8.315936089E0,-9.733753204E0,1.558795383E1
1.213588236E2,9.385199547E0,-1.111590099E1,-1.158576679E1,1.859772076E1
1.213638595E2,1.366818428E1,-1.407928467E1,-1.260448647E1,2.332206246E1
1.213688955E2,1.054855824E1,-1.669643402E1,-7.320908546E0,2.106273230E1
1.213739314E2,2.090105534E0,-1.876873398E1,-2.184634209E0,1.901069549E1
1.213789674E2,-2.318622112E0,-2.132443619E1,-3.106749535E0,2.167393550E1
1.213840034E2,7.516455650E-1,-2.215866089E1,-7.913710594E0,2.354141115E1
1.213890393E2,5.923497677E0,-2.254243088E1,-1.195722866E1,2.619588387E1
1.213940752E2,5.665925026E0,-2.398825073E1,-9.712791443E0,2.649296505E1
1.213991112E2,2.629032135E-1,-2.845400810E1,-9.563659668E0,3.001938176E1
1.214041472E2,-9.598215103E0,-2.875367737E1,-5.273962975E0,3.076872407E1
1.214091832E2,-1.994431877E1,-1.838881302E1,-3.611850739E-1,2.713032897E1
1.214142191E2,-3.850490093E0,-1.708824635E0,8.916521072E-2,4.213585887E0
1.214192550E2,-1.475459099E0,-2.807247162E0,1.931514740E-1,3.177250961E0
1.214242910E2,-4.320668221E0,-8.404984474E0,-7.941317081E0,1.234408583E1
1.214293270E2,-4.456618786E0,-1.055980110E1,-1.379280663E1,1.793355416E1
1.214343630E2,-7.754673004E0,-1.196504211E1,-2.300734329E1,2.706723169E1
1.214393989E2,-6.601615906E0,-1.425442600E1,-1.598800755E1,2.241397730E1
1.214444348E2,-6.203103065E-1,-1.543934250E1,-1.708492279E1,2.303589956E1
1.214494708E2,5.267987251E0,-1.195833206E1,-1.290277481E1,1.836395908E1
1.214545068E2,1.319109726E1,-7.468313217E0,-1.180250072E1,1.921144900E1
1.214595427E2,1.787088394E1,-8.364050865E0,-1.056737995E1,2.238292561E1
1.214645787E2,2.410961151E1,-6.662170410E0,-1.373187256E1,2.853457912E1
1.214696146E2,2.781696129E1,-2.306104183E0,-1.539453125E1,3.187621440E1
1.214746506E2,2.402722931E1,1.541333199E-1,-1.326778221E1,2.744750535E1
1.214796866E2,1.651074791E1,4.262985706E0,-5.992115498E0,1.807438220E1
1.214847225E2,1.373327160E1,5.980172634E0,-4.938575745E0,1.577196069E1
1.214897585E2,9.916685104E0,8.989083290E0,6.412379742E0,1.484125587E1
1.214947944E2,4.129049301E0,1.346168804E1,1.335211754E1,1.940477096E1
1.214998304E2,-3.477619171E0,1.572017097E1,8.168734550E0,1.805397005E1
1.215048663E2,-1.282189560E1,1.118566895E1,7.062701225E0,1.842286474E1
1.215099023E2,-1.469618034E1,1.455382347E0,-2.534215927E0,1.498392822E1
1.215149383E2,-1.052542686E1,-4.966594219E0,-1.563007545E1,1.948719907E1
1.215199742E2,-6.642250538E0,-8.186292648E0,-2.177919960E1,2.419645459E1
1.215250102E2,-8.903980255E0,-1.030040741E1,-2.616519928E1,2.949571004E1
1.215300461E2,-1.223599815E1,-9.858354568E0,-3.118791199E1,3.492266685E1
1.215350821E2,-1.510123444E1,-9.508070946E0,-3.072180939E1,3.552858380E1
1.215401181E2,-7.536260128E0,-7.222386360E0,-3.059502792E1,3.232667343E1
1.215451541E2,9.061315536E0,-3.653875113E0,-2.861901474E1,3.024080434E1
1.215501900E2,2.215676308E1,4.862952232E-1,-1.995762253E1,2.982390535E1
1.215552259E2,2.711655426E1,3.043203354E-1,-1.286067581E1,3.001328220E1
1.215602619E2,3.113680649E1,-1.692448616E0,-8.400961876E0,3.229460111E1
1.215652979E2,3.126778030E1,-4.552404404E0,-8.117727280E0,3.262354927E1
1.215703338E2,2.806804848E1,-8.995686531E0,-8.857450485E0,3.077648698E1
1.215753698E2,2.235857582E1,-1.458312225E1,-1.462633038E1,3.043851027E1
1.215804057E2,1.724730301E1,-1.760256577E1,-7.714314461E0,2.582306005E1
1.215854417E2,1.380396271E1,-1.513401413E1,3.544255972E0,2.078820628E1
1.215904776E2,1.165898991E1,-1.407467556E1,1.186048031E0,1.831489142E1
1.215955136E2,8.011874199E0,-8.591758728E0,1.257332611E1,1.720746860E1
1.216005496E2,4.399456978E-1,7.552776337E-1,1.025588894E1,1.029306827E1
1.216055856E2,-1.388731003E0,5.246368408E0,-5.591664314E-1,5.455787970E0
1.216106215E2,-3.343534470E-2,-1.901709080E0,-1.863636017E1,1.873316673E1
1.216156574E2,-1.834672356E1,-1.106790161E1,-3.042851639E1,3.721552527E1
1.216206934E2,-2.935628319E1,-1.651748276E1,-4.552988052E1,5.663557733E1
1.216257294E2,-2.208393860E1,-1.693687057E1,-4.912971878E1,5.646492005E1
1.216307654E2,-1.575918579E1,-2.056946182E1,-4.087401581E1,4.839565957E1
1.216358013E2,-1.030697823E1,-2.076833725E1,-3.611095810E1,4.291338867E1
1.216408373E2,-8.029767990E0,-1.923534012E1,-1.781265831E1,2.741835662E1
1.216458732E2,-2.557239056E0,-1.559596443E1,-9.616244316E0,1.849988467E1
1.216509092E2,3.845972538E0,-1.160589314E1,-2.056698799E0,1.239831723E1
1.216559451E2,1.675165558E1,-1.317336750E1,-7.440572739E0,2.257249872E1
1.216609811E2,2.219892311E1,-1.305170631E1,-9.881105423E0,2.758215853E1
1.216660171E2,2.178730583E1,-1.201368904E1,-7.813355923E0,2.607803579E1
1.216710531E2,2.554874420E1,-8.350614548E0,-3.356808662E0,2.708762186E1
1.216760890E2,3.612439728E1,-3.717432022E-1,6.474691391E0,3.670193320E1
1.216811249E2,3.523255920E1,5.912745953E0,5.291191101E0,3.611496222E1
1.216861609E2,1.938284111E1,1.028424835E1,4.575648308E0,2.241421092E1
1.216911969E2,5.525250435E0,1.042113590E1,8.705806732E-1,1.182735713E1
1.216962329E2,-7.086545467E0,1.822539330E0,-6.409000874E0,9.727079133E0
1.217012688E2,-1.160981560E1,-8.280291557E0,-1.011370659E1,1.748250861E1
1.217063048E2,-1.277492905E1,-1.601694679E1,-1.417981339E1,2.491602906E1
1.217113407E2,-1.338351631E1,-2.031955528E1,-1.396602440E1,2.805445906E1
1.217163767E2,-1.468659210E1,-1.498102951E1,-2.891229630E1,3.572181560E1
1.217214126E2,-2.221633530E1,-1.172128010E1,-2.878324890E1,3.820247870E1
1.217264486E2,-1.533659744E1,-9.197622299E0,-3.567645645E1,3.990760607E1
1.217314846E2,-9.579412460E0,-7.273024082E0,-2.859514809E1,3.102167817E1
1.217365205E2,-1.236526203E1,-5.339730263E0,-2.175146866E1,2.558395617E1
1.217415565E2,-2.373409271E-2,-1.573186398E0,-1.352714825E1,1.361834125E1
1.217465925E2,5.674757957E0,-1.335535049E-1,-5.499042511E0,7.903175498E0
1.217516284E2,2.968193531E0,-2.075724363E0,-1.085381985E1,1.144221175E1
1.217566644E2,-1.154122353E0,-1.884755135E0,-1.465011406E1,1.481587467E1
1.217617004E2,1.222994328E0,-5.217659950E0,-1.656134224E1,1.740683048E1
1.217667363E2,9.204025269E0,-6.248035908E0,-1.545297623E1,1.904065409E1
1.217717723E2,1.535512733E1,-4.673858166E0,-1.366011429E1,2.107661282E1
1.217768082E2,1.982022476E1,-7.113082886E0,-9.850753784E0,2.324810977E1
1.217818442E2,9.673591614E0,-1.120246124E1,-6.413707733E0,1.613099995E1
1.217868801E2,3.619582891E0,-1.301091766E1,-5.194918156E0,1.446971090E1
1.217919161E2,6.040424347E0,-1.374539375E1,1.462659836E-1,1.501479169E1
1.217969521E2,1.354034901E1,-1.046856022E1,4.447440147E0,1.768365144E1
1.218019881E2,1.515031815E1,-8.161506653E0,2.684870720E0,1.741697050E1
1.218070240E2,1.296588421E1,-7.592374325E0,9.560575485E-1,1.505564171E1
1.218120600E2,1.212938213E1,-1.078353310E1,-2.633847713E0,1.644213036E1
1.218170959E2,4.532423973E0,-1.176708126E1,-1.269540310E0,1.267354730E1
1.218221319E2,-1.843405247E0,-9.639099121E0,-2.193579674E0,1.005595180E1
1.218271679E2,-1.503328323E0,-2.162280083E0,-2.690723896E0,3.765029387E0
1.218322038E2,9.807218552E0,5.964272499E0,-8.481409073E0,1.427194388E1
1.218372398E2,1.252260303E1,8.892076492E0,-1.960086823E1,2.490137840E1
1.218422758E2,5.803788185E0,9.991838455E0,-3.504209900E1,3.689809609E1
1.218473117E2,-7.300158024E0,3.707728386E0,-4.229284668E1,4.307812017E1
1.218523477E2,-1.148177147E1,-6.603490353E0,-4.519808578E1,4.709887599E1
1.218573836E2,-6.486966610E0,-1.296349144E1,-3.769063950E1,4.038213902E1
1.218624196E2,2.714415073E0,-1.561137772E1,-2.539478874E1,2.993289927E1
1.218674556E2,5.446714878E0,-1.543487167E1,-1.618330383E1,2.301741275E1
1.218724916E2,1.119084358E0,-1.245480061E1,-1.285550690E1,1.793428185E1
1.218775275E2,-2.777292252E0,-1.020819473E1,-7.152059555E0,1.276998621E1
1.218825635E2,8.398887634E0,-1.523182201E1,-3.588546753E0,1.776027542E1
1.218875994E2,1.443485451E1,-1.228113174E1,-9.884263992E0,2.137498295E1
1.218926354E2,1.468852711E1,-9.082401276E0,-6.408568859E0,1.842043963E1
1.218976713E2,1.419273567E1,-7.273980141E0,-1.876667023E0,1.605821945E1
